x1_id,x2_session,x3_trial,x4_index_forests,x5_order_trials_in_forest,x6_continuous_energy_trial_start,x7_weather_type,x8_side_options_on_screen,x9_button_pressed,x10_RT,x11_choice,x12_continuous_energy_trial_end,x13_index_forests,x14_current_gain_magnitude,xempty,xempty,x17_weather_1_gain_magnitude,x18_weather_2_gain_magnitude,x19_weather_1_p_gain,x20_weather_2_p_gain,x21_dono,x22_dono,x23_dono,x24_dono,x25_dono,x26_dono,x27_expected_energy_no_bounds,x28_expected_energy_w_boundaries,x29_dono,x30_dono,x31_dono
115.0,4.0,44.0,619.0,4.0,2.0,2.0,2.0,98.0,889.0,1.0,5.0,619.0,2.0,0.0,0.0,0.0,3.0,0.7,0.9,2.0,6.0,0.21558312499999996,0.3147187500000001,0.11644749999999998,-0.6000000000000001,2.5,0.95,1.0,9.0,619.0
115.0,4.0,45.0,619.0,5.0,5.0,1.0,1.0,97.0,1058.0,1.0,5.0,619.0,2.0,0.0,0.0,0.0,3.0,0.7,0.9,2.0,6.0,0.21558312499999996,0.3147187500000001,0.11644749999999998,-0.6000000000000001,2.5,0.95,1.0,9.0,619.0
115.0,4.0,46.0,501.0,1.0,2.0,2.0,1.0,97.0,1044.0,1.0,3.0,501.0,2.0,0.0,0.0,1.0,1.0,0.5,0.8,2.0,6.0,0.48663749999999995,0.571975,0.4012999999999999,-0.5,0.40000000000000013,-0.04999999999999993,1.0,10.0,501.0
115.0,4.0,47.0,501.0,2.0,3.0,1.0,2.0,98.0,1329.0,1.0,4.0,501.0,2.0,0.0,0.0,1.0,1.0,0.5,0.8,2.0,6.0,0.48663749999999995,0.571975,0.4012999999999999,-0.5,0.40000000000000013,-0.04999999999999993,1.0,10.0,501.0
115.0,4.0,48.0,501.0,3.0,4.0,1.0,1.0,97.0,1078.0,1.0,5.0,501.0,2.0,0.0,0.0,1.0,1.0,0.5,0.8,2.0,6.0,0.48663749999999995,0.571975,0.4012999999999999,-0.5,0.40000000000000013,-0.04999999999999993,1.0,10.0,501.0
115.0,4.0,49.0,501.0,4.0,5.0,2.0,1.0,97.0,1475.0,1.0,5.0,501.0,2.0,0.0,0.0,1.0,1.0,0.5,0.8,2.0,6.0,0.48663749999999995,0.571975,0.4012999999999999,-0.5,0.40000000000000013,-0.04999999999999993,1.0,10.0,501.0
115.0,4.0,50.0,501.0,5.0,5.0,2.0,2.0,98.0,1130.0,1.0,3.0,501.0,2.0,0.0,0.0,1.0,1.0,0.5,0.8,2.0,6.0,0.48663749999999995,0.571975,0.4012999999999999,-0.5,0.40000000000000013,-0.04999999999999993,1.0,10.0,501.0
115.0,4.0,51.0,774.0,1.0,3.0,2.0,1.0,97.0,988.0,1.0,1.0,774.0,3.0,0.0,0.0,1.0,4.0,0.1,0.7,2.0,6.0,0.3794746875000001,0.47385000000000005,0.2850993750000001,-1.7,2.1999999999999997,0.2499999999999999,3.0,11.0,774.0
115.0,4.0,52.0,774.0,2.0,1.0,1.0,1.0,98.0,934.0,0.0,0.0,774.0,3.0,0.0,0.0,1.0,4.0,0.1,0.7,2.0,6.0,0.3794746875000001,0.47385000000000005,0.2850993750000001,-1.7,2.1999999999999997,0.2499999999999999,3.0,11.0,774.0
115.0,4.0,53.0,774.0,3.0,0.0,0.0,0.0,,2001.0,0.0,0.0,774.0,3.0,0.0,0.0,1.0,4.0,0.1,0.7,2.0,6.0,0.3794746875000001,0.47385000000000005,0.2850993750000001,-1.7,2.1999999999999997,0.2499999999999999,3.0,11.0,774.0
115.0,4.0,54.0,774.0,4.0,0.0,0.0,0.0,97.0,467.0,0.0,0.0,774.0,3.0,0.0,0.0,1.0,4.0,0.1,0.7,2.0,6.0,0.3794746875000001,0.47385000000000005,0.2850993750000001,-1.7,2.1999999999999997,0.2499999999999999,3.0,11.0,774.0
115.0,4.0,55.0,774.0,5.0,0.0,0.0,0.0,98.0,749.0,0.0,0.0,774.0,3.0,0.0,0.0,1.0,4.0,0.1,0.7,2.0,6.0,0.3794746875000001,0.47385000000000005,0.2850993750000001,-1.7,2.1999999999999997,0.2499999999999999,3.0,11.0,774.0
115.0,4.0,56.0,498.0,1.0,2.0,1.0,2.0,98.0,1431.0,1.0,2.0,498.0,2.0,0.0,0.0,0.0,2.0,0.5,0.8,2.0,6.0,0.42424187499999994,0.54584375,0.3026399999999999,-1.0,1.2000000000000002,0.10000000000000009,2.0,12.0,498.0
115.0,4.0,57.0,498.0,2.0,2.0,2.0,2.0,98.0,708.0,1.0,4.0,498.0,2.0,0.0,0.0,0.0,2.0,0.5,0.8,2.0,6.0,0.42424187499999994,0.54584375,0.3026399999999999,-1.0,1.2000000000000002,0.10000000000000009,2.0,12.0,498.0
115.0,4.0,58.0,498.0,3.0,4.0,2.0,2.0,98.0,924.0,1.0,5.0,498.0,2.0,0.0,0.0,0.0,2.0,0.5,0.8,2.0,6.0,0.42424187499999994,0.54584375,0.3026399999999999,-1.0,1.2000000000000002,0.10000000000000009,2.0,12.0,498.0
115.0,4.0,59.0,498.0,4.0,5.0,1.0,1.0,98.0,1606.0,0.0,4.0,498.0,2.0,0.0,0.0,0.0,2.0,0.5,0.8,2.0,6.0,0.42424187499999994,0.54584375,0.3026399999999999,-1.0,1.2000000000000002,0.10000000000000009,2.0,12.0,498.0
115.0,4.0,60.0,498.0,5.0,4.0,1.0,2.0,97.0,1342.0,0.0,3.0,498.0,2.0,0.0,0.0,0.0,2.0,0.5,0.8,2.0,6.0,0.42424187499999994,0.54584375,0.3026399999999999,-1.0,1.2000000000000002,0.10000000000000009,2.0,12.0,498.0
115.0,4.0,61.0,1547.0,1.0,4.0,2.0,1.0,97.0,751.0,1.0,5.0,1547.0,4.0,0.0,0.0,0.0,1.0,0.2,0.6,2.0,5.0,0.4797600000000001,0.5404000000000001,0.41912000000000005,-1.6,-0.20000000000000007,-0.9000000000000001,1.0,13.0,1547.0
115.0,4.0,62.0,1547.0,2.0,5.0,1.0,1.0,98.0,887.0,0.0,4.0,1547.0,4.0,0.0,0.0,0.0,1.0,0.2,0.6,2.0,5.0,0.4797600000000001,0.5404000000000001,0.41912000000000005,-1.6,-0.20000000000000007,-0.9000000000000001,1.0,13.0,1547.0
115.0,4.0,63.0,1547.0,3.0,4.0,1.0,2.0,97.0,1057.0,0.0,3.0,1547.0,4.0,0.0,0.0,0.0,1.0,0.2,0.6,2.0,5.0,0.4797600000000001,0.5404000000000001,0.41912000000000005,-1.6,-0.20000000000000007,-0.9000000000000001,1.0,13.0,1547.0
115.0,4.0,64.0,1547.0,4.0,3.0,1.0,2.0,97.0,1019.0,0.0,2.0,1547.0,4.0,0.0,0.0,0.0,1.0,0.2,0.6,2.0,5.0,0.4797600000000001,0.5404000000000001,0.41912000000000005,-1.6,-0.20000000000000007,-0.9000000000000001,1.0,13.0,1547.0
115.0,4.0,65.0,1547.0,5.0,2.0,2.0,2.0,98.0,772.0,1.0,0.0,1547.0,4.0,0.0,0.0,0.0,1.0,0.2,0.6,2.0,5.0,0.4797600000000001,0.5404000000000001,0.41912000000000005,-1.6,-0.20000000000000007,-0.9000000000000001,1.0,13.0,1547.0
115.0,4.0,66.0,243.0,1.0,2.0,2.0,1.0,97.0,568.0,1.0,4.0,243.0,2.0,0.0,0.0,0.0,2.0,0.2,0.9,2.0,6.0,0.381509375,0.5751000000000001,0.18791874999999997,-1.6,1.6,0.0,2.0,14.0,243.0
115.0,4.0,67.0,243.0,2.0,4.0,1.0,1.0,98.0,895.0,0.0,3.0,243.0,2.0,0.0,0.0,0.0,2.0,0.2,0.9,2.0,6.0,0.381509375,0.5751000000000001,0.18791874999999997,-1.6,1.6,0.0,2.0,14.0,243.0
115.0,4.0,68.0,243.0,3.0,3.0,2.0,1.0,97.0,533.0,1.0,5.0,243.0,2.0,0.0,0.0,0.0,2.0,0.2,0.9,2.0,6.0,0.381509375,0.5751000000000001,0.18791874999999997,-1.6,1.6,0.0,2.0,14.0,243.0
115.0,4.0,69.0,243.0,4.0,5.0,2.0,1.0,97.0,783.0,1.0,5.0,243.0,2.0,0.0,0.0,0.0,2.0,0.2,0.9,2.0,6.0,0.381509375,0.5751000000000001,0.18791874999999997,-1.6,1.6,0.0,2.0,14.0,243.0
115.0,4.0,70.0,243.0,5.0,5.0,1.0,2.0,97.0,1180.0,0.0,4.0,243.0,2.0,0.0,0.0,0.0,2.0,0.2,0.9,2.0,6.0,0.381509375,0.5751000000000001,0.18791874999999997,-1.6,1.6,0.0,2.0,14.0,243.0
115.0,4.0,71.0,1153.0,1.0,3.0,1.0,1.0,97.0,1065.0,1.0,1.0,1153.0,3.0,0.0,0.0,3.0,3.0,0.5,0.6,4.0,4.0,0.36399375,0.38193750000000004,0.34605,0.5,0.9999999999999998,0.7499999999999999,1.0,15.0,1153.0
115.0,4.0,72.0,1153.0,2.0,1.0,2.0,1.0,97.0,514.0,1.0,4.0,1153.0,3.0,0.0,0.0,3.0,3.0,0.5,0.6,4.0,4.0,0.36399375,0.38193750000000004,0.34605,0.5,0.9999999999999998,0.7499999999999999,1.0,15.0,1153.0
115.0,4.0,73.0,1153.0,3.0,4.0,1.0,1.0,97.0,1491.0,1.0,5.0,1153.0,3.0,0.0,0.0,3.0,3.0,0.5,0.6,4.0,4.0,0.36399375,0.38193750000000004,0.34605,0.5,0.9999999999999998,0.7499999999999999,1.0,15.0,1153.0
115.0,4.0,74.0,1153.0,4.0,5.0,1.0,2.0,97.0,987.0,0.0,4.0,1153.0,3.0,0.0,0.0,3.0,3.0,0.5,0.6,4.0,4.0,0.36399375,0.38193750000000004,0.34605,0.5,0.9999999999999998,0.7499999999999999,1.0,15.0,1153.0
115.0,4.0,75.0,1153.0,5.0,4.0,1.0,2.0,98.0,1131.0,1.0,5.0,1153.0,3.0,0.0,0.0,3.0,3.0,0.5,0.6,4.0,4.0,0.36399375,0.38193750000000004,0.34605,0.5,0.9999999999999998,0.7499999999999999,1.0,15.0,1153.0
115.0,4.0,76.0,1173.0,1.0,3.0,2.0,1.0,97.0,640.0,1.0,5.0,1173.0,3.0,0.0,0.0,0.0,2.0,0.5,0.8,2.0,6.0,0.265338125,0.37468749999999995,0.15598874999999995,-1.0,1.2000000000000002,0.10000000000000009,1.0,16.0,1173.0
115.0,4.0,77.0,1173.0,2.0,5.0,2.0,1.0,97.0,1191.0,1.0,3.0,1173.0,3.0,0.0,0.0,0.0,2.0,0.5,0.8,2.0,6.0,0.265338125,0.37468749999999995,0.15598874999999995,-1.0,1.2000000000000002,0.10000000000000009,1.0,16.0,1173.0
115.0,4.0,78.0,1173.0,3.0,3.0,2.0,1.0,97.0,935.0,1.0,5.0,1173.0,3.0,0.0,0.0,0.0,2.0,0.5,0.8,2.0,6.0,0.265338125,0.37468749999999995,0.15598874999999995,-1.0,1.2000000000000002,0.10000000000000009,1.0,16.0,1173.0
115.0,4.0,79.0,1173.0,4.0,5.0,1.0,1.0,97.0,1184.0,1.0,5.0,1173.0,3.0,0.0,0.0,0.0,2.0,0.5,0.8,2.0,6.0,0.265338125,0.37468749999999995,0.15598874999999995,-1.0,1.2000000000000002,0.10000000000000009,1.0,16.0,1173.0
115.0,4.0,80.0,1173.0,5.0,5.0,2.0,2.0,98.0,1557.0,1.0,5.0,1173.0,3.0,0.0,0.0,0.0,2.0,0.5,0.8,2.0,6.0,0.265338125,0.37468749999999995,0.15598874999999995,-1.0,1.2000000000000002,0.10000000000000009,1.0,16.0,1173.0
115.0,4.0,81.0,1180.0,1.0,3.0,1.0,2.0,98.0,1612.0,1.0,5.0,1180.0,3.0,0.0,0.0,2.0,2.0,0.5,0.8,2.0,6.0,0.23458499999999996,0.33062499999999995,0.13854499999999995,0.0,1.2000000000000002,0.6000000000000001,1.0,17.0,1180.0
115.0,4.0,82.0,1180.0,2.0,5.0,1.0,1.0,98.0,933.0,0.0,4.0,1180.0,3.0,0.0,0.0,2.0,2.0,0.5,0.8,2.0,6.0,0.23458499999999996,0.33062499999999995,0.13854499999999995,0.0,1.2000000000000002,0.6000000000000001,1.0,17.0,1180.0
115.0,4.0,83.0,1180.0,3.0,4.0,1.0,2.0,98.0,1242.0,1.0,5.0,1180.0,3.0,0.0,0.0,2.0,2.0,0.5,0.8,2.0,6.0,0.23458499999999996,0.33062499999999995,0.13854499999999995,0.0,1.2000000000000002,0.6000000000000001,1.0,17.0,1180.0
115.0,4.0,84.0,1180.0,4.0,5.0,2.0,2.0,98.0,1393.0,1.0,5.0,1180.0,3.0,0.0,0.0,2.0,2.0,0.5,0.8,2.0,6.0,0.23458499999999996,0.33062499999999995,0.13854499999999995,0.0,1.2000000000000002,0.6000000000000001,1.0,17.0,1180.0
115.0,4.0,85.0,1180.0,5.0,5.0,1.0,2.0,97.0,1369.0,0.0,4.0,1180.0,3.0,0.0,0.0,2.0,2.0,0.5,0.8,2.0,6.0,0.23458499999999996,0.33062499999999995,0.13854499999999995,0.0,1.2000000000000002,0.6000000000000001,1.0,17.0,1180.0
115.0,4.0,86.0,1668.0,1.0,4.0,2.0,1.0,97.0,1014.0,1.0,5.0,1668.0,4.0,0.0,0.0,0.0,2.0,0.30000000000000004,0.7,2.0,6.0,0.2854375,0.3303125,0.24056250000000007,-1.4,0.7999999999999998,-0.30000000000000004,1.0,18.0,1668.0
115.0,4.0,87.0,1668.0,2.0,5.0,2.0,2.0,97.0,1360.0,0.0,4.0,1668.0,4.0,0.0,0.0,0.0,2.0,0.30000000000000004,0.7,2.0,6.0,0.2854375,0.3303125,0.24056250000000007,-1.4,0.7999999999999998,-0.30000000000000004,1.0,18.0,1668.0
115.0,4.0,88.0,1668.0,3.0,4.0,1.0,2.0,98.0,1224.0,1.0,2.0,1668.0,4.0,0.0,0.0,0.0,2.0,0.30000000000000004,0.7,2.0,6.0,0.2854375,0.3303125,0.24056250000000007,-1.4,0.7999999999999998,-0.30000000000000004,1.0,18.0,1668.0
115.0,4.0,89.0,1668.0,4.0,2.0,1.0,2.0,97.0,1010.0,0.0,1.0,1668.0,4.0,0.0,0.0,0.0,2.0,0.30000000000000004,0.7,2.0,6.0,0.2854375,0.3303125,0.24056250000000007,-1.4,0.7999999999999998,-0.30000000000000004,1.0,18.0,1668.0
115.0,4.0,90.0,1668.0,5.0,1.0,1.0,2.0,97.0,1240.0,0.0,0.0,1668.0,4.0,0.0,0.0,0.0,2.0,0.30000000000000004,0.7,2.0,6.0,0.2854375,0.3303125,0.24056250000000007,-1.4,0.7999999999999998,-0.30000000000000004,1.0,18.0,1668.0
115.0,4.0,91.0,1143.0,1.0,3.0,2.0,1.0,97.0,701.0,1.0,1.0,1143.0,3.0,0.0,0.0,0.0,2.0,0.5,0.6,2.0,5.0,0.48478750000000004,0.5778125000000001,0.3917625,-1.0,0.3999999999999999,-0.30000000000000004,2.0,19.0,1143.0
115.0,4.0,92.0,1143.0,2.0,1.0,2.0,1.0,97.0,666.0,1.0,3.0,1143.0,3.0,0.0,0.0,0.0,2.0,0.5,0.6,2.0,5.0,0.48478750000000004,0.5778125000000001,0.3917625,-1.0,0.3999999999999999,-0.30000000000000004,2.0,19.0,1143.0
115.0,4.0,93.0,1143.0,3.0,3.0,2.0,1.0,97.0,841.0,1.0,5.0,1143.0,3.0,0.0,0.0,0.0,2.0,0.5,0.6,2.0,5.0,0.48478750000000004,0.5778125000000001,0.3917625,-1.0,0.3999999999999999,-0.30000000000000004,2.0,19.0,1143.0
115.0,4.0,94.0,1143.0,4.0,5.0,2.0,1.0,98.0,1616.0,0.0,4.0,1143.0,3.0,0.0,0.0,0.0,2.0,0.5,0.6,2.0,5.0,0.48478750000000004,0.5778125000000001,0.3917625,-1.0,0.3999999999999999,-0.30000000000000004,2.0,19.0,1143.0
115.0,4.0,95.0,1143.0,5.0,4.0,2.0,2.0,98.0,1587.0,1.0,5.0,1143.0,3.0,0.0,0.0,0.0,2.0,0.5,0.6,2.0,5.0,0.48478750000000004,0.5778125000000001,0.3917625,-1.0,0.3999999999999999,-0.30000000000000004,2.0,19.0,1143.0
115.0,4.0,96.0,131.0,1.0,2.0,1.0,2.0,97.0,1113.0,0.0,1.0,131.0,2.0,0.0,0.0,2.0,3.0,0.1,0.9,2.0,6.0,0.32707187499999996,0.5267499999999999,0.12739374999999997,-1.6,2.5,0.44999999999999996,1.0,20.0,131.0
115.0,4.0,97.0,131.0,2.0,1.0,1.0,1.0,97.0,1493.0,1.0,0.0,131.0,2.0,0.0,0.0,2.0,3.0,0.1,0.9,2.0,6.0,0.32707187499999996,0.5267499999999999,0.12739374999999997,-1.6,2.5,0.44999999999999996,1.0,20.0,131.0
115.0,4.0,98.0,131.0,3.0,0.0,0.0,0.0,98.0,568.0,0.0,0.0,131.0,2.0,0.0,0.0,2.0,3.0,0.1,0.9,2.0,6.0,0.32707187499999996,0.5267499999999999,0.12739374999999997,-1.6,2.5,0.44999999999999996,1.0,20.0,131.0
115.0,4.0,99.0,131.0,4.0,0.0,0.0,0.0,97.0,554.0,0.0,0.0,131.0,2.0,0.0,0.0,2.0,3.0,0.1,0.9,2.0,6.0,0.32707187499999996,0.5267499999999999,0.12739374999999997,-1.6,2.5,0.44999999999999996,1.0,20.0,131.0
115.0,4.0,100.0,131.0,5.0,0.0,0.0,0.0,98.0,819.0,0.0,0.0,131.0,2.0,0.0,0.0,2.0,3.0,0.1,0.9,2.0,6.0,0.32707187499999996,0.5267499999999999,0.12739374999999997,-1.6,2.5,0.44999999999999996,1.0,20.0,131.0
115.0,4.0,101.0,987.0,1.0,3.0,1.0,1.0,97.0,1099.0,1.0,1.0,987.0,3.0,0.0,0.0,2.0,4.0,0.30000000000000004,0.6,2.0,5.0,0.4342000000000001,0.50275,0.36565000000000003,-0.7999999999999998,1.5999999999999999,0.4,4.0,21.0,987.0
115.0,4.0,102.0,987.0,2.0,1.0,2.0,1.0,97.0,575.0,1.0,0.0,987.0,3.0,0.0,0.0,2.0,4.0,0.30000000000000004,0.6,2.0,5.0,0.4342000000000001,0.50275,0.36565000000000003,-0.7999999999999998,1.5999999999999999,0.4,4.0,21.0,987.0
115.0,4.0,103.0,987.0,3.0,0.0,0.0,0.0,98.0,470.0,0.0,0.0,987.0,3.0,0.0,0.0,2.0,4.0,0.30000000000000004,0.6,2.0,5.0,0.4342000000000001,0.50275,0.36565000000000003,-0.7999999999999998,1.5999999999999999,0.4,4.0,21.0,987.0
115.0,4.0,104.0,987.0,4.0,0.0,0.0,0.0,97.0,630.0,0.0,0.0,987.0,3.0,0.0,0.0,2.0,4.0,0.30000000000000004,0.6,2.0,5.0,0.4342000000000001,0.50275,0.36565000000000003,-0.7999999999999998,1.5999999999999999,0.4,4.0,21.0,987.0
115.0,4.0,105.0,987.0,5.0,0.0,0.0,0.0,97.0,525.0,0.0,0.0,987.0,3.0,0.0,0.0,2.0,4.0,0.30000000000000004,0.6,2.0,5.0,0.4342000000000001,0.50275,0.36565000000000003,-0.7999999999999998,1.5999999999999999,0.4,4.0,21.0,987.0
115.0,4.0,106.0,1840.0,1.0,4.0,2.0,2.0,98.0,680.0,1.0,5.0,1840.0,4.0,0.0,0.0,2.0,2.0,0.5,0.7,2.0,6.0,0.23312750000000007,0.2621125,0.2041425,0.0,0.7999999999999998,0.3999999999999999,2.0,22.0,1840.0
115.0,4.0,107.0,1840.0,2.0,5.0,1.0,1.0,98.0,1205.0,0.0,4.0,1840.0,4.0,0.0,0.0,2.0,2.0,0.5,0.7,2.0,6.0,0.23312750000000007,0.2621125,0.2041425,0.0,0.7999999999999998,0.3999999999999999,2.0,22.0,1840.0
115.0,4.0,108.0,1840.0,3.0,4.0,1.0,2.0,98.0,1142.0,1.0,2.0,1840.0,4.0,0.0,0.0,2.0,2.0,0.5,0.7,2.0,6.0,0.23312750000000007,0.2621125,0.2041425,0.0,0.7999999999999998,0.3999999999999999,2.0,22.0,1840.0
115.0,4.0,109.0,1840.0,4.0,2.0,2.0,2.0,98.0,487.0,1.0,4.0,1840.0,4.0,0.0,0.0,2.0,2.0,0.5,0.7,2.0,6.0,0.23312750000000007,0.2621125,0.2041425,0.0,0.7999999999999998,0.3999999999999999,2.0,22.0,1840.0
115.0,4.0,110.0,1840.0,5.0,4.0,2.0,1.0,97.0,737.0,1.0,2.0,1840.0,4.0,0.0,0.0,2.0,2.0,0.5,0.7,2.0,6.0,0.23312750000000007,0.2621125,0.2041425,0.0,0.7999999999999998,0.3999999999999999,2.0,22.0,1840.0
115.0,4.0,111.0,1321.0,1.0,3.0,1.0,1.0,97.0,495.0,1.0,3.0,1321.0,3.0,0.0,0.0,0.0,0.0,0.8,0.9,2.0,6.0,0.2895625,0.3577437499999999,0.22138124999999997,-0.3999999999999999,-0.19999999999999996,-0.29999999999999993,1.0,23.0,1321.0
115.0,4.0,112.0,1321.0,2.0,3.0,1.0,2.0,98.0,660.0,1.0,3.0,1321.0,3.0,0.0,0.0,0.0,0.0,0.8,0.9,2.0,6.0,0.2895625,0.3577437499999999,0.22138124999999997,-0.3999999999999999,-0.19999999999999996,-0.29999999999999993,1.0,23.0,1321.0
115.0,4.0,113.0,1321.0,3.0,3.0,1.0,2.0,98.0,859.0,1.0,3.0,1321.0,3.0,0.0,0.0,0.0,0.0,0.8,0.9,2.0,6.0,0.2895625,0.3577437499999999,0.22138124999999997,-0.3999999999999999,-0.19999999999999996,-0.29999999999999993,1.0,23.0,1321.0
115.0,4.0,114.0,1321.0,4.0,3.0,1.0,2.0,98.0,895.0,1.0,1.0,1321.0,3.0,0.0,0.0,0.0,0.0,0.8,0.9,2.0,6.0,0.2895625,0.3577437499999999,0.22138124999999997,-0.3999999999999999,-0.19999999999999996,-0.29999999999999993,1.0,23.0,1321.0
115.0,4.0,115.0,1321.0,5.0,1.0,2.0,1.0,97.0,874.0,1.0,1.0,1321.0,3.0,0.0,0.0,0.0,0.0,0.8,0.9,2.0,6.0,0.2895625,0.3577437499999999,0.22138124999999997,-0.3999999999999999,-0.19999999999999996,-0.29999999999999993,1.0,23.0,1321.0
115.0,4.0,116.0,506.0,1.0,2.0,2.0,2.0,98.0,891.0,1.0,5.0,506.0,2.0,0.0,0.0,2.0,3.0,0.5,0.8,2.0,6.0,0.3336225,0.42112499999999997,0.24611999999999995,0.0,2.0000000000000004,1.0000000000000002,1.0,24.0,506.0
115.0,4.0,117.0,506.0,2.0,5.0,2.0,1.0,97.0,1267.0,1.0,3.0,506.0,2.0,0.0,0.0,2.0,3.0,0.5,0.8,2.0,6.0,0.3336225,0.42112499999999997,0.24611999999999995,0.0,2.0000000000000004,1.0000000000000002,1.0,24.0,506.0
115.0,4.0,118.0,506.0,3.0,3.0,1.0,1.0,97.0,665.0,1.0,5.0,506.0,2.0,0.0,0.0,2.0,3.0,0.5,0.8,2.0,6.0,0.3336225,0.42112499999999997,0.24611999999999995,0.0,2.0000000000000004,1.0000000000000002,1.0,24.0,506.0
115.0,4.0,119.0,506.0,4.0,5.0,1.0,1.0,98.0,865.0,0.0,4.0,506.0,2.0,0.0,0.0,2.0,3.0,0.5,0.8,2.0,6.0,0.3336225,0.42112499999999997,0.24611999999999995,0.0,2.0000000000000004,1.0000000000000002,1.0,24.0,506.0
115.0,4.0,120.0,506.0,5.0,4.0,1.0,1.0,97.0,1281.0,1.0,5.0,506.0,2.0,0.0,0.0,2.0,3.0,0.5,0.8,2.0,6.0,0.3336225,0.42112499999999997,0.24611999999999995,0.0,2.0000000000000004,1.0000000000000002,1.0,24.0,506.0
115.0,5.0,1.0,1551.0,1.0,4.0,2.0,2.0,98.0,1552.0,1.0,2.0,1551.0,4.0,0.0,0.0,1.0,1.0,0.2,0.6,2.0,5.0,0.4698800000000001,0.526,0.41376,-1.4000000000000001,-0.20000000000000007,-0.8,2.0,1.0,1551.0
115.0,5.0,2.0,1551.0,2.0,2.0,1.0,1.0,97.0,994.0,1.0,3.0,1551.0,4.0,0.0,0.0,1.0,1.0,0.2,0.6,2.0,5.0,0.4698800000000001,0.526,0.41376,-1.4000000000000001,-0.20000000000000007,-0.8,2.0,1.0,1551.0
115.0,5.0,3.0,1551.0,3.0,3.0,1.0,1.0,98.0,1329.0,0.0,2.0,1551.0,4.0,0.0,0.0,1.0,1.0,0.2,0.6,2.0,5.0,0.4698800000000001,0.526,0.41376,-1.4000000000000001,-0.20000000000000007,-0.8,2.0,1.0,1551.0
115.0,5.0,4.0,1551.0,4.0,2.0,2.0,1.0,97.0,990.0,1.0,3.0,1551.0,4.0,0.0,0.0,1.0,1.0,0.2,0.6,2.0,5.0,0.4698800000000001,0.526,0.41376,-1.4000000000000001,-0.20000000000000007,-0.8,2.0,1.0,1551.0
115.0,5.0,5.0,1551.0,5.0,3.0,1.0,1.0,98.0,1265.0,0.0,2.0,1551.0,4.0,0.0,0.0,1.0,1.0,0.2,0.6,2.0,5.0,0.4698800000000001,0.526,0.41376,-1.4000000000000001,-0.20000000000000007,-0.8,2.0,1.0,1551.0
115.0,5.0,6.0,132.0,1.0,2.0,2.0,2.0,98.0,1147.0,1.0,5.0,132.0,2.0,0.0,0.0,2.0,4.0,0.1,0.9,2.0,6.0,0.31891562500000004,0.5104375,0.12739374999999997,-1.6,3.4000000000000004,0.9000000000000001,3.0,2.0,132.0
115.0,5.0,7.0,132.0,2.0,5.0,2.0,2.0,98.0,1043.0,1.0,5.0,132.0,2.0,0.0,0.0,2.0,4.0,0.1,0.9,2.0,6.0,0.31891562500000004,0.5104375,0.12739374999999997,-1.6,3.4000000000000004,0.9000000000000001,3.0,2.0,132.0
115.0,5.0,8.0,132.0,3.0,5.0,1.0,2.0,97.0,1328.0,0.0,4.0,132.0,2.0,0.0,0.0,2.0,4.0,0.1,0.9,2.0,6.0,0.31891562500000004,0.5104375,0.12739374999999997,-1.6,3.4000000000000004,0.9000000000000001,3.0,2.0,132.0
115.0,5.0,9.0,132.0,4.0,4.0,1.0,1.0,98.0,1286.0,0.0,3.0,132.0,2.0,0.0,0.0,2.0,4.0,0.1,0.9,2.0,6.0,0.31891562500000004,0.5104375,0.12739374999999997,-1.6,3.4000000000000004,0.9000000000000001,3.0,2.0,132.0
115.0,5.0,10.0,132.0,5.0,3.0,1.0,1.0,98.0,1162.0,0.0,2.0,132.0,2.0,0.0,0.0,2.0,4.0,0.1,0.9,2.0,6.0,0.31891562500000004,0.5104375,0.12739374999999997,-1.6,3.4000000000000004,0.9000000000000001,3.0,2.0,132.0
115.0,5.0,11.0,228.0,1.0,2.0,2.0,2.0,97.0,1069.0,0.0,1.0,228.0,2.0,0.0,0.0,0.0,2.0,0.2,0.8,2.0,6.0,0.48930999999999997,0.6515,0.32711999999999997,-1.6,1.2000000000000002,-0.19999999999999996,4.0,3.0,228.0
115.0,5.0,12.0,228.0,2.0,1.0,2.0,2.0,98.0,978.0,1.0,3.0,228.0,2.0,0.0,0.0,0.0,2.0,0.2,0.8,2.0,6.0,0.48930999999999997,0.6515,0.32711999999999997,-1.6,1.2000000000000002,-0.19999999999999996,4.0,3.0,228.0
115.0,5.0,13.0,228.0,3.0,3.0,2.0,2.0,98.0,719.0,1.0,5.0,228.0,2.0,0.0,0.0,0.0,2.0,0.2,0.8,2.0,6.0,0.48930999999999997,0.6515,0.32711999999999997,-1.6,1.2000000000000002,-0.19999999999999996,4.0,3.0,228.0
115.0,5.0,14.0,228.0,4.0,5.0,2.0,2.0,98.0,910.0,1.0,5.0,228.0,2.0,0.0,0.0,0.0,2.0,0.2,0.8,2.0,6.0,0.48930999999999997,0.6515,0.32711999999999997,-1.6,1.2000000000000002,-0.19999999999999996,4.0,3.0,228.0
115.0,5.0,15.0,228.0,5.0,5.0,1.0,2.0,97.0,1196.0,0.0,4.0,228.0,2.0,0.0,0.0,0.0,2.0,0.2,0.8,2.0,6.0,0.48930999999999997,0.6515,0.32711999999999997,-1.6,1.2000000000000002,-0.19999999999999996,4.0,3.0,228.0
